"MCGS_TIME","MCGS_TIMEMS","Cluster1_Voltage","Cluster1_Current","Cluster1_Run_State","Cluster1_Charge_State","Cluster1_Max_Cell_Vol","Cluster1_Max_Cell_Vol_Id","Cluster1_Min_Cell_Vol","Cluster1_Min_Cell_Vol_Id","Cluster1_Max_Cell_Temp","Cluster1_Max_Cell_Temp_Id","Cluster1_Min_Cell_Temp","Cluster1_Min_Cell_Temp_Id","Cluster1_SOC","Cluster1_SOH","Cluster1Ave_Cell_Vol","Cluster1AveTemp","Cluster1Chg_Current_Limit","Cluster1Dsg_Current_Limit","Cluster1Insulation","Cluster1PosInsulation","Cluster1NegInsulation","Cluster1PrechargeVol","Cluster1PrechgState","Cluster1PositiveRelayState","Cluster1NegativeRelayState","Cluster1PrechargeRelayState","Cluster1DisconnectorState"
2021/06/10 19:00:03,681,7450.000000,88.000000,2.000000,1.000000,3138.000000,26.000000,3099.000000,52.000000,284.000000,26.000000,234.000000,148.000000,0.000000,1000.000000,3121.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:08,679,7452.000000,87.000000,2.000000,1.000000,3138.000000,26.000000,3099.000000,52.000000,284.000000,26.000000,234.000000,148.000000,0.000000,1000.000000,3122.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:13,686,7452.000000,87.000000,2.000000,1.000000,3139.000000,26.000000,3099.000000,52.000000,284.000000,26.000000,234.000000,148.000000,0.000000,1000.000000,3122.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:18,682,7453.000000,86.000000,2.000000,1.000000,3139.000000,26.000000,3099.000000,52.000000,284.000000,26.000000,234.000000,148.000000,0.000000,1000.000000,3122.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:23,683,7453.000000,85.000000,2.000000,1.000000,3139.000000,26.000000,3100.000000,52.000000,284.000000,26.000000,234.000000,148.000000,0.000000,1000.000000,3123.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:28,684,7455.000000,84.000000,2.000000,1.000000,3140.000000,26.000000,3101.000000,52.000000,284.000000,26.000000,235.000000,148.000000,0.000000,1000.000000,3123.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:33,680,7456.000000,84.000000,2.000000,1.000000,3140.000000,26.000000,3101.000000,52.000000,284.000000,26.000000,235.000000,148.000000,0.000000,1000.000000,3124.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:38,680,7457.000000,83.000000,2.000000,1.000000,3140.000000,26.000000,3101.000000,52.000000,284.000000,26.000000,235.000000,148.000000,0.000000,1000.000000,3124.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:43,680,7458.000000,81.000000,2.000000,1.000000,3140.000000,26.000000,3101.000000,52.000000,284.000000,26.000000,235.000000,148.000000,0.000000,1000.000000,3124.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 19:00:48,678,7458.000000,81.000000,2.000000,1.000000,3141.000000,26.000000,3102.000000,52.000000,284.000000,26.000000,235.000000,148.000000,0.000000,1000.000000,3125.000000,249.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
