"MCGS_TIME","MCGS_TIMEMS","Cluster1_Voltage","Cluster1_Current","Cluster1_Run_State","Cluster1_Charge_State","Cluster1_Max_Cell_Vol","Cluster1_Max_Cell_Vol_Id","Cluster1_Min_Cell_Vol","Cluster1_Min_Cell_Vol_Id","Cluster1_Max_Cell_Temp","Cluster1_Max_Cell_Temp_Id","Cluster1_Min_Cell_Temp","Cluster1_Min_Cell_Temp_Id","Cluster1_SOC","Cluster1_SOH","Cluster1Ave_Cell_Vol","Cluster1AveTemp","Cluster1Chg_Current_Limit","Cluster1Dsg_Current_Limit","Cluster1Insulation","Cluster1PosInsulation","Cluster1NegInsulation","Cluster1PrechargeVol","Cluster1PrechgState","Cluster1PositiveRelayState","Cluster1NegativeRelayState","Cluster1PrechargeRelayState","Cluster1DisconnectorState"
2021/06/10 10:29:06,758,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3295.000000,52.000000,249.000000,1.000000,30.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:11,759,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3295.000000,52.000000,249.000000,1.000000,30.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:16,760,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,32.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:21,758,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,34.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:26,758,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,35.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:31,762,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3295.000000,52.000000,249.000000,1.000000,36.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:36,760,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3295.000000,52.000000,249.000000,1.000000,38.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:41,758,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,39.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:46,760,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3295.000000,52.000000,249.000000,1.000000,40.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:51,758,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3295.000000,52.000000,249.000000,1.000000,40.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:29:56,756,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3295.000000,52.000000,249.000000,1.000000,42.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:01,759,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,42.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:06,758,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,44.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:11,759,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,44.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:16,758,7905.000000,0.000000,4.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,44.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:21,758,7905.000000,0.000000,3.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,44.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:26,759,7905.000000,0.000000,3.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,44.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:31,759,7905.000000,0.000000,3.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,44.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
2021/06/10 10:30:36,756,7905.000000,0.000000,3.000000,0.000000,3298.000000,2.000000,3296.000000,25.000000,249.000000,1.000000,44.000000,25.000000,500.000000,1000.000000,3296.000000,235.000000,0.000000,0.000000,20000.000000,20000.000000,20000.000000,0.000000,0.000000,0,0,0,0
