"MCGS_TIME","MCGS_TIMEMS","Cluster1_Voltage","Cluster1_Current","Cluster1_Run_State","Cluster1_Charge_State","Cluster1_Max_Cell_Vol","Cluster1_Max_Cell_Vol_Id","Cluster1_Min_Cell_Vol","Cluster1_Min_Cell_Vol_Id","Cluster1_Max_Cell_Temp","Cluster1_Max_Cell_Temp_Id","Cluster1_Min_Cell_Temp","Cluster1_Min_Cell_Temp_Id","Cluster1_SOC","Cluster1_SOH","Cluster1Ave_Cell_Vol","Cluster1AveTemp","Cluster1Chg_Current_Limit","Cluster1Dsg_Current_Limit","Cluster1Insulation","Cluster1PosInsulation","Cluster1NegInsulation","Cluster1PrechargeVol","Cluster1PrechgState","Cluster1PositiveRelayState","Cluster1NegativeRelayState","Cluster1PrechargeRelayState","Cluster1DisconnectorState"
2021/06/10 23:00:03,681,8007.000000,-1218.000000,0.000000,2.000000,3381.000000,29.000000,3328.000000,41.000000,328.000000,10.000000,255.000000,148.000000,114.000000,1000.000000,3352.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:08,684,8008.000000,-1218.000000,0.000000,2.000000,3381.000000,29.000000,3328.000000,41.000000,328.000000,10.000000,255.000000,148.000000,114.000000,1000.000000,3353.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:13,680,8008.000000,-1216.000000,0.000000,2.000000,3382.000000,29.000000,3329.000000,41.000000,328.000000,10.000000,255.000000,148.000000,114.000000,1000.000000,3353.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:18,680,8009.000000,-1216.000000,0.000000,2.000000,3382.000000,29.000000,3329.000000,41.000000,328.000000,10.000000,255.000000,148.000000,118.000000,1000.000000,3353.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:23,680,8009.000000,-1212.000000,0.000000,2.000000,3382.000000,29.000000,3329.000000,41.000000,328.000000,10.000000,255.000000,148.000000,118.000000,1000.000000,3354.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:28,679,8010.000000,-1216.000000,0.000000,2.000000,3382.000000,29.000000,3330.000000,41.000000,328.000000,10.000000,255.000000,148.000000,118.000000,1000.000000,3354.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:33,681,8011.000000,-1218.000000,0.000000,2.000000,3383.000000,29.000000,3330.000000,41.000000,328.000000,10.000000,256.000000,148.000000,118.000000,1000.000000,3354.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:38,680,8012.000000,-1221.000000,0.000000,2.000000,3383.000000,29.000000,3330.000000,41.000000,328.000000,10.000000,256.000000,148.000000,118.000000,1000.000000,3355.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:43,684,8013.000000,-1218.000000,0.000000,2.000000,3383.000000,29.000000,3331.000000,41.000000,328.000000,10.000000,256.000000,148.000000,122.000000,1000.000000,3355.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/10 23:00:48,685,8013.000000,-1214.000000,0.000000,2.000000,3383.000000,29.000000,3331.000000,41.000000,328.000000,10.000000,256.000000,148.000000,122.000000,1000.000000,3355.000000,293.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
