"MCGS_TIME","MCGS_TIMEMS","Cluster1_Voltage","Cluster1_Current","Cluster1_Run_State","Cluster1_Charge_State","Cluster1_Max_Cell_Vol","Cluster1_Max_Cell_Vol_Id","Cluster1_Min_Cell_Vol","Cluster1_Min_Cell_Vol_Id","Cluster1_Max_Cell_Temp","Cluster1_Max_Cell_Temp_Id","Cluster1_Min_Cell_Temp","Cluster1_Min_Cell_Temp_Id","Cluster1_SOC","Cluster1_SOH","Cluster1Ave_Cell_Vol","Cluster1AveTemp","Cluster1Chg_Current_Limit","Cluster1Dsg_Current_Limit","Cluster1Insulation","Cluster1PosInsulation","Cluster1NegInsulation","Cluster1PrechargeVol","Cluster1PrechgState","Cluster1PositiveRelayState","Cluster1NegativeRelayState","Cluster1PrechargeRelayState","Cluster1DisconnectorState"
2021/06/11 10:00:03,685,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3044.000000,52.000000,348.000000,218.000000,280.000000,3.000000,0.000000,1000.000000,3099.000000,314.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:08,684,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,348.000000,218.000000,279.000000,3.000000,0.000000,1000.000000,3099.000000,314.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:13,682,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,348.000000,218.000000,279.000000,3.000000,0.000000,1000.000000,3099.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:18,684,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,279.000000,3.000000,0.000000,1000.000000,3099.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:23,681,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,279.000000,3.000000,0.000000,1000.000000,3099.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:28,682,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,279.000000,3.000000,0.000000,1000.000000,3099.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:33,680,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,279.000000,3.000000,0.000000,1000.000000,3099.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:38,677,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3099.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:43,681,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3099.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:48,687,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3100.000000,313.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:53,685,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3099.000000,312.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:00:58,681,7397.000000,0.000000,0.000000,0.000000,3144.000000,201.000000,3045.000000,52.000000,347.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3100.000000,312.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:01:03,681,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,346.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3099.000000,312.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:01:08,681,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,346.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3100.000000,312.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:01:13,686,7397.000000,0.000000,0.000000,0.000000,3143.000000,201.000000,3045.000000,52.000000,346.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3100.000000,312.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
2021/06/11 10:01:18,678,7398.000000,0.000000,0.000000,0.000000,3144.000000,201.000000,3045.000000,52.000000,346.000000,218.000000,278.000000,3.000000,0.000000,1000.000000,3100.000000,312.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7790.000000,3.000000,1,1,0,1
