"MCGS_TIME","MCGS_TIMEMS","Cluster1_Voltage","Cluster1_Current","Cluster1_Run_State","Cluster1_Charge_State","Cluster1_Max_Cell_Vol","Cluster1_Max_Cell_Vol_Id","Cluster1_Min_Cell_Vol","Cluster1_Min_Cell_Vol_Id","Cluster1_Max_Cell_Temp","Cluster1_Max_Cell_Temp_Id","Cluster1_Min_Cell_Temp","Cluster1_Min_Cell_Temp_Id","Cluster1_SOC","Cluster1_SOH","Cluster1Ave_Cell_Vol","Cluster1AveTemp","Cluster1Chg_Current_Limit","Cluster1Dsg_Current_Limit","Cluster1Insulation","Cluster1PosInsulation","Cluster1NegInsulation","Cluster1PrechargeVol","Cluster1PrechgState","Cluster1PositiveRelayState","Cluster1NegativeRelayState","Cluster1PrechargeRelayState","Cluster1DisconnectorState"
2021/06/10 14:00:01,761,7433.000000,1251.000000,0.000000,1.000000,3135.000000,41.000000,3105.000000,148.000000,266.000000,1.000000,239.000000,148.000000,332.000000,1000.000000,3117.000000,256.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:06,761,7433.000000,1254.000000,0.000000,1.000000,3135.000000,41.000000,3105.000000,148.000000,266.000000,1.000000,239.000000,148.000000,332.000000,1000.000000,3117.000000,256.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:11,764,7433.000000,1246.000000,0.000000,1.000000,3135.000000,41.000000,3104.000000,157.000000,266.000000,1.000000,239.000000,148.000000,332.000000,1000.000000,3116.000000,256.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:16,761,7432.000000,1251.000000,0.000000,1.000000,3135.000000,41.000000,3104.000000,148.000000,266.000000,1.000000,239.000000,148.000000,328.000000,1000.000000,3116.000000,256.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:21,759,7432.000000,1253.000000,0.000000,1.000000,3134.000000,41.000000,3104.000000,148.000000,266.000000,1.000000,239.000000,148.000000,328.000000,1000.000000,3116.000000,256.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:26,758,7432.000000,1254.000000,0.000000,1.000000,3134.000000,41.000000,3104.000000,148.000000,266.000000,1.000000,239.000000,148.000000,328.000000,1000.000000,3116.000000,256.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:31,757,7431.000000,1251.000000,0.000000,1.000000,3134.000000,41.000000,3103.000000,157.000000,266.000000,1.000000,239.000000,148.000000,328.000000,1000.000000,3116.000000,256.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:36,756,7431.000000,1260.000000,0.000000,1.000000,3133.000000,41.000000,3103.000000,148.000000,266.000000,1.000000,239.000000,148.000000,328.000000,1000.000000,3115.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:41,759,7430.000000,1254.000000,0.000000,1.000000,3134.000000,41.000000,3103.000000,148.000000,267.000000,1.000000,239.000000,148.000000,328.000000,1000.000000,3115.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:46,757,7430.000000,1254.000000,0.000000,1.000000,3134.000000,41.000000,3103.000000,148.000000,267.000000,1.000000,239.000000,148.000000,324.000000,1000.000000,3115.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:51,756,7429.000000,1249.000000,0.000000,1.000000,3133.000000,41.000000,3103.000000,148.000000,267.000000,1.000000,239.000000,148.000000,324.000000,1000.000000,3115.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:00:56,758,7429.000000,1249.000000,0.000000,1.000000,3133.000000,41.000000,3102.000000,157.000000,267.000000,1.000000,239.000000,148.000000,324.000000,1000.000000,3115.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:01,761,7428.000000,1261.000000,0.000000,1.000000,3133.000000,41.000000,3102.000000,157.000000,267.000000,1.000000,239.000000,148.000000,324.000000,1000.000000,3114.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:06,758,7428.000000,1254.000000,0.000000,1.000000,3133.000000,41.000000,3102.000000,157.000000,267.000000,1.000000,239.000000,148.000000,324.000000,1000.000000,3114.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:11,756,7428.000000,1256.000000,0.000000,1.000000,3132.000000,41.000000,3102.000000,148.000000,267.000000,1.000000,239.000000,148.000000,320.000000,1000.000000,3114.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:16,759,7427.000000,1249.000000,0.000000,1.000000,3133.000000,41.000000,3102.000000,148.000000,267.000000,1.000000,239.000000,148.000000,320.000000,1000.000000,3114.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:21,758,7427.000000,1256.000000,0.000000,1.000000,3133.000000,41.000000,3102.000000,148.000000,267.000000,1.000000,239.000000,148.000000,320.000000,1000.000000,3114.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:26,758,7427.000000,1265.000000,0.000000,1.000000,3132.000000,41.000000,3101.000000,157.000000,267.000000,1.000000,239.000000,148.000000,320.000000,1000.000000,3114.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:31,760,7426.000000,1261.000000,0.000000,1.000000,3132.000000,41.000000,3101.000000,148.000000,267.000000,1.000000,239.000000,148.000000,320.000000,1000.000000,3113.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:36,758,7426.000000,1260.000000,0.000000,1.000000,3132.000000,41.000000,3101.000000,148.000000,267.000000,1.000000,239.000000,148.000000,320.000000,1000.000000,3113.000000,257.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:41,760,7425.000000,1268.000000,0.000000,1.000000,3132.000000,41.000000,3101.000000,148.000000,267.000000,1.000000,239.000000,148.000000,316.000000,1000.000000,3113.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:46,757,7425.000000,1261.000000,0.000000,1.000000,3131.000000,41.000000,3100.000000,157.000000,268.000000,7.000000,239.000000,148.000000,316.000000,1000.000000,3113.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:51,757,7424.000000,1253.000000,0.000000,1.000000,3131.000000,41.000000,3100.000000,157.000000,268.000000,1.000000,239.000000,148.000000,316.000000,1000.000000,3113.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:01:56,756,7424.000000,1253.000000,0.000000,1.000000,3131.000000,41.000000,3100.000000,157.000000,268.000000,1.000000,239.000000,148.000000,316.000000,1000.000000,3113.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:01,758,7423.000000,1251.000000,0.000000,1.000000,3131.000000,41.000000,3100.000000,148.000000,268.000000,1.000000,239.000000,148.000000,316.000000,1000.000000,3112.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:06,758,7423.000000,1260.000000,0.000000,1.000000,3131.000000,41.000000,3100.000000,148.000000,268.000000,1.000000,239.000000,148.000000,312.000000,1000.000000,3112.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:11,758,7423.000000,1256.000000,0.000000,1.000000,3131.000000,41.000000,3099.000000,148.000000,268.000000,1.000000,239.000000,148.000000,312.000000,1000.000000,3112.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:16,760,7422.000000,1253.000000,0.000000,1.000000,3130.000000,41.000000,3099.000000,157.000000,268.000000,1.000000,239.000000,148.000000,312.000000,1000.000000,3112.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:21,764,7422.000000,1254.000000,0.000000,1.000000,3130.000000,41.000000,3099.000000,157.000000,268.000000,1.000000,239.000000,148.000000,312.000000,1000.000000,3112.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:26,759,7421.000000,1263.000000,0.000000,1.000000,3130.000000,41.000000,3099.000000,148.000000,269.000000,7.000000,239.000000,148.000000,312.000000,1000.000000,3111.000000,258.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:31,760,7421.000000,1268.000000,0.000000,1.000000,3130.000000,41.000000,3099.000000,148.000000,269.000000,7.000000,239.000000,148.000000,312.000000,1000.000000,3111.000000,259.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:36,760,7420.000000,1261.000000,0.000000,1.000000,3130.000000,41.000000,3099.000000,148.000000,269.000000,7.000000,239.000000,148.000000,308.000000,1000.000000,3111.000000,259.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
2021/06/10 14:02:41,756,7420.000000,1263.000000,0.000000,1.000000,3130.000000,41.000000,3099.000000,148.000000,269.000000,7.000000,239.000000,148.000000,308.000000,1000.000000,3111.000000,259.000000,1250.000000,1250.000000,20000.000000,20000.000000,20000.000000,7852.000000,3.000000,1,1,0,1
